lon_departure,lat_departure,lon_arrival,lat_arrival
-83.699,40.503,-77.094,39.574
-83.699,40.503,-87.84200000000001,42.631
-76.39699999999999,39.42,-81.75,41.68600000000001
-76.39699999999999,39.42,-104.456,40.436
-76.39699999999999,39.42,-73.615,41.153999999999996
-76.39699999999999,39.42,-94.90299999999999,30.64
-76.39699999999999,39.42,-87.84200000000001,42.631
77.171,28.944000000000003,-73.615,41.153999999999996
-104.456,40.436,-106.34899999999999,35.067
-104.456,40.436,-101.51,35.365
-104.456,40.436,-106.78200000000001,39.372
-104.456,40.436,-84.04700000000001,34.061
-104.456,40.436,-97.45,30.324
-104.456,40.436,-86.59,33.938
-104.456,40.436,-108.23,46.348
-104.456,40.436,-100.59700000000001,47.293
-104.456,40.436,-86.464,36.207
-104.456,40.436,-115.705,43.94
-104.456,40.436,-70.342,42.607
-104.456,40.436,-117.932,34.334
-104.456,40.436,-76.44800000000001,39.292
-104.456,40.436,-110.601,46.29600000000001
-104.456,40.436,-91.51899999999999,42.474
-104.456,40.436,-81.75,41.68600000000001
-104.456,40.436,-82.82,40.663000000000004
-104.456,40.436,-104.50200000000001,39.343
-104.456,40.436,-106.10799999999999,43.513000000000005
-104.456,40.436,-86.796,21.06
-104.456,40.436,-84.447,39.080999999999996
-104.456,40.436,-96.75299999999999,33.411
-104.456,40.436,-76.39699999999999,39.42
-104.456,40.436,-96.397,33.494
-104.456,40.436,-107.59,37.251999999999995
-104.456,40.436,-93.439,41.888999999999996
-104.456,40.436,-82.92299999999999,42.354
-104.456,40.436,-106.863,40.07
-104.456,40.436,-105.963,32.345
-104.456,40.436,-122.68700000000001,44.207
-104.456,40.436,-73.615,41.153999999999996
-104.456,40.436,-96.693,47.534
-104.456,40.436,-119.531,37.293
-104.456,40.436,-113.76,48.516999999999996
-104.456,40.436,-79.58800000000001,26.12
-104.456,40.436,8.905,50.044
-104.456,40.436,-96.57,43.97
-104.456,40.436,-105.23299999999999,44.581
-104.456,40.436,-117.22399999999999,48.033
-104.456,40.436,-108.212,39.204
-104.456,40.436,-85.205,43.468
-104.456,40.436,-110.95200000000001,47.803000000000004
-104.456,40.436,-106.889,38.889
-104.456,40.436,-106.697,40.801
-104.456,40.436,-111.97200000000001,47.011
-104.456,40.436,-157.871,21.531
-104.456,40.436,-86.626,35.061
-104.456,40.436,-77.094,39.574
-104.456,40.436,-94.90299999999999,30.64
-104.456,40.436,-97.056,38.083
-104.456,40.436,-85.824,40.195
-104.456,40.436,-110.56299999999999,44.012
-104.456,40.436,-155.41,20.230999999999998
-104.456,40.436,-114.588,36.133
-104.456,40.436,-118.014,34.57
-104.456,40.436,-101.705,34.106
-104.456,40.436,-73.788,41.295
-104.456,40.436,-158.899,22.625999999999998
-104.456,40.436,-91.708,35.215
-104.456,40.436,-96.59899999999999,41.418
-104.456,40.436,-101.67,32.57
-104.456,40.436,-94.524,39.496
-104.456,40.436,-80.84899999999999,28.715
-104.456,40.436,-89.962,35.07
-104.456,40.436,-98.454,19.727
-104.456,40.436,-122.79,42.623000000000005
-104.456,40.436,-79.818,26.322
-104.456,40.436,-87.82799999999999,43.578
-104.456,40.436,-90.18,41.747
-104.456,40.436,-100.801,48.431999999999995
-104.456,40.436,-121.73899999999999,36.978
-104.456,40.436,-88.896,43.233000000000004
-104.456,40.436,-113.485,47.527
-104.456,40.436,-92.70299999999999,45.468999999999994
-104.456,40.436,-89.764,30.655
-104.456,40.436,-107.824,38.849000000000004
-104.456,40.436,-121.70200000000001,38.202
-104.456,40.436,-156.05100000000002,21.497
-104.456,40.436,-97.335,35.655
-104.456,40.436,-95.824,41.505
-104.456,40.436,-117.336,34.093
-104.456,40.436,-87.84200000000001,42.631
-104.456,40.436,-122.33,45.981
-104.456,40.436,-74.736,40.453
-104.456,40.436,-111.353,33.723
-104.456,40.436,-89.48899999999999,41.107
-104.456,40.436,-79.722,40.819
-104.456,40.436,-118.53200000000001,46.441
-104.456,40.436,-116.178,34.382
-104.456,40.436,-104.757,21.133000000000003
-104.456,40.436,-102.429,44.075
-104.456,40.436,-108.44200000000001,41.99
-104.456,40.436,-119.61399999999999,39.830999999999996
-104.456,40.436,-116.65,33.222
-104.456,40.436,-98.117,29.889
-104.456,40.436,-119.734,34.71
-104.456,40.436,-85.561,38.29
-104.456,40.436,-121.84899999999999,47.748000000000005
-104.456,40.436,-121.959,38.031
-104.456,40.436,-92.98200000000001,37.409
-104.456,40.436,-121.882,37.604
-104.456,40.436,-111.963,41.313
-104.456,40.436,-121.318,39.159
-104.456,40.436,-117.781,34.126
-104.456,40.436,-89.95100000000001,39.247
-104.456,40.436,-82.223,28.625
-104.456,40.436,-95.814,36.33
-104.456,40.436,-110.902,32.193000000000005
-104.456,40.436,-83.991,36.351
-104.456,40.436,-93.845,36.469
-104.456,40.436,-113.3,53.516000000000005
-104.456,40.436,-122.641,49.323
-104.456,40.436,-96.734,50.516000000000005
-104.456,40.436,-113.368,51.18899999999999
-96.397,33.494,-81.75,41.68600000000001
-96.397,33.494,-104.456,40.436
-96.397,33.494,-73.615,41.153999999999996
-96.397,33.494,8.905,50.044
-96.397,33.494,-77.094,39.574
-96.397,33.494,-94.90299999999999,30.64
-96.397,33.494,-118.014,34.57
-96.397,33.494,-87.84200000000001,42.631
-96.397,33.494,-121.959,38.031
-104.214,24.206,-94.90299999999999,30.64
10.199,4.01,4.8069999999999995,51.501999999999995
10.199,4.01,15.74,-3.977
-91.65700000000001,47.403,-87.84200000000001,42.631
51.941,25.435,51.056000000000004,26.451
51.941,25.435,8.905,50.044
-107.59,37.251999999999995,-104.456,40.436
-100.87899999999999,29.623,-94.90299999999999,30.64
-93.439,41.888999999999996,-104.456,40.436
-93.439,41.888999999999996,-73.615,41.153999999999996
-93.439,41.888999999999996,-94.90299999999999,30.64
-93.439,41.888999999999996,-87.84200000000001,42.631
-82.92299999999999,42.354,-104.456,40.436
-82.92299999999999,42.354,-73.615,41.153999999999996
-82.92299999999999,42.354,8.905,50.044
-82.92299999999999,42.354,-77.094,39.574
-82.92299999999999,42.354,-94.90299999999999,30.64
-82.92299999999999,42.354,-87.84200000000001,42.631
-5.784,53.702,-73.615,41.153999999999996
-78.832,41.297,-81.75,41.68600000000001
-78.832,41.297,-79.768,41.629
7.277,51.482,-73.615,41.153999999999996
55.607,25.421,-77.094,39.574
-91.141,45.443000000000005,-87.84200000000001,42.631
32.739000000000004,0.07,4.8069999999999995,51.501999999999995
-2.955,56.583,-73.615,41.153999999999996
-106.863,40.07,-104.456,40.436
-106.863,40.07,-73.615,41.153999999999996
-106.863,40.07,-94.90299999999999,30.64
-76.473,25.791,-79.58800000000001,26.12
-105.963,32.345,-104.456,40.436
-105.963,32.345,-94.90299999999999,30.64
-105.963,32.345,-118.014,34.57
-79.628,42.136,-81.75,41.68600000000001
-122.68700000000001,44.207,-104.456,40.436
-122.68700000000001,44.207,-122.33,45.981
-122.68700000000001,44.207,-121.959,38.031
-73.615,41.153999999999996,-73.67,43.247
-73.615,41.153999999999996,5.273,52.513999999999996
-73.615,41.153999999999996,-61.655,17.227
-73.615,41.153999999999996,18.531,60.086000000000006
-73.615,41.153999999999996,-84.04700000000001,34.061
-73.615,41.153999999999996,-69.359,12.835
-73.615,41.153999999999996,-97.45,30.324
-73.615,41.153999999999996,-82.23700000000001,35.726
-73.615,41.153999999999996,-75.54,41.56399999999999
-73.615,41.153999999999996,2.13,41.495
-73.615,41.153999999999996,-64.465,32.606
-73.615,41.153999999999996,-72.473,42.56399999999999
-73.615,41.153999999999996,-5.694,55.095
-73.615,41.153999999999996,-1.581,52.756
-73.615,41.153999999999996,-86.464,36.207
-73.615,41.153999999999996,-73.579,5.169
-73.615,41.153999999999996,73.446,19.147000000000002
-73.615,41.153999999999996,-67.781,12.218
-73.615,41.153999999999996,-70.342,42.607
-73.615,41.153999999999996,-66.55,18.824
-73.615,41.153999999999996,4.8069999999999995,51.501999999999995
-73.615,41.153999999999996,-72.589,44.786
-73.615,41.153999999999996,-78.554,43.567
-73.615,41.153999999999996,-76.44800000000001,39.292
-73.615,41.153999999999996,-87.848,17.898
-73.615,41.153999999999996,2.9160000000000004,49.021
-73.615,41.153999999999996,-79.40100000000001,33.497
-73.615,41.153999999999996,-81.75,41.68600000000001
-73.615,41.153999999999996,-80.906,35.356
-73.615,41.153999999999996,-82.82,40.663000000000004
-73.615,41.153999999999996,13.093,56.028999999999996
-73.615,41.153999999999996,-86.796,21.06
-73.615,41.153999999999996,-84.447,39.080999999999996
-73.615,41.153999999999996,-83.699,40.503
-73.615,41.153999999999996,-76.39699999999999,39.42
-73.615,41.153999999999996,77.171,28.944000000000003
-73.615,41.153999999999996,-104.456,40.436
-73.615,41.153999999999996,-96.397,33.494
-73.615,41.153999999999996,-93.439,41.888999999999996
-73.615,41.153999999999996,-82.92299999999999,42.354
-73.615,41.153999999999996,-5.784,53.702
-73.615,41.153999999999996,7.277,51.482
-73.615,41.153999999999996,-2.955,56.583
-73.615,41.153999999999996,-106.863,40.07
-73.615,41.153999999999996,12.417,42.34
-73.615,41.153999999999996,-79.58800000000001,26.12
-73.615,41.153999999999996,8.905,50.044
-73.615,41.153999999999996,-80.93,19.487000000000002
-73.615,41.153999999999996,-4.056,56.453
-73.615,41.153999999999996,-85.205,43.468
-73.615,41.153999999999996,-46.11600000000001,-23.054000000000002
-73.615,41.153999999999996,-79.896,36.162
-73.615,41.153999999999996,-81.699,35.492
-73.615,41.153999999999996,-90.213,14.972000000000001
-73.615,41.153999999999996,6.181,46.396
-73.615,41.153999999999996,10.647,54.05
-73.615,41.153999999999996,-106.697,40.801
-73.615,41.153999999999996,114.524,22.514
-73.615,41.153999999999996,-157.871,21.531
-73.615,41.153999999999996,-77.094,39.574
-73.615,41.153999999999996,-94.90299999999999,30.64
-73.615,41.153999999999996,-85.824,40.195
-73.615,41.153999999999996,-76.098,42.818000000000005
-73.615,41.153999999999996,-81.48,30.823
-73.615,41.153999999999996,-114.588,36.133
-73.615,41.153999999999996,-118.014,34.57
-73.615,41.153999999999996,-0.10300000000000001,51.795
-73.615,41.153999999999996,-76.524,-11.37
-73.615,41.153999999999996,-85.241,10.988
-73.615,41.153999999999996,-8.56,39.302
-73.615,41.153999999999996,-91.708,35.215
-73.615,41.153999999999996,-3.278,40.821999999999996
-73.615,41.153999999999996,-1.7919999999999998,53.589
-73.615,41.153999999999996,-77.85600000000001,18.839000000000002
-73.615,41.153999999999996,-94.524,39.496
-73.615,41.153999999999996,-80.84899999999999,28.715
-73.615,41.153999999999996,-76.60600000000001,40.321999999999996
-73.615,41.153999999999996,-89.962,35.07
-73.615,41.153999999999996,-98.454,19.727
-73.615,41.153999999999996,-71.06,43.553999999999995
-73.615,41.153999999999996,-79.818,26.322
-73.615,41.153999999999996,-87.82799999999999,43.578
-73.615,41.153999999999996,-88.896,43.233000000000004
-73.615,41.153999999999996,-92.70299999999999,45.468999999999994
-73.615,41.153999999999996,-89.764,30.655
-73.615,41.153999999999996,-107.824,38.849000000000004
-73.615,41.153999999999996,12.31,48.589
-73.615,41.153999999999996,9.213,46.051
-73.615,41.153999999999996,-78.881,34.132
-73.615,41.153999999999996,-77.111,25.064
-73.615,41.153999999999996,140.643,36.274
-73.615,41.153999999999996,-97.335,35.655
-73.615,41.153999999999996,-95.824,41.505
-73.615,41.153999999999996,-87.84200000000001,42.631
-73.615,41.153999999999996,-75.669,37.491
-73.615,41.153999999999996,11.167,60.323
-73.615,41.153999999999996,-71.821,18.965999999999998
-73.615,41.153999999999996,-79.493,27.138
-73.615,41.153999999999996,-122.33,45.981
-73.615,41.153999999999996,116.97399999999999,40.133
-73.615,41.153999999999996,-74.736,40.453
-73.615,41.153999999999996,-111.353,33.723
-73.615,41.153999999999996,-79.722,40.819
-73.615,41.153999999999996,-71.777,22.289
-73.615,41.153999999999996,-70.28399999999999,20.262999999999998
-73.615,41.153999999999996,-60.896,10.992
-73.615,41.153999999999996,-78.973,9.118
-73.615,41.153999999999996,-67.94,18.945
-73.615,41.153999999999996,-71.03399999999999,42.22
-73.615,41.153999999999996,122.34200000000001,31.238000000000003
-73.615,41.153999999999996,-104.757,21.133000000000003
-73.615,41.153999999999996,-69.84899999999999,44.076
-73.615,41.153999999999996,-78.646,36.461999999999996
-73.615,41.153999999999996,-76.867,37.841
-73.615,41.153999999999996,-77.454,43.198
-73.615,41.153999999999996,-81.592,26.893
-73.615,41.153999999999996,-88.427,13.734000000000002
-73.615,41.153999999999996,-116.65,33.222
-73.615,41.153999999999996,-87.87299999999999,15.754000000000001
-73.615,41.153999999999996,-98.117,29.889
-73.615,41.153999999999996,-80.671,32.211999999999996
-73.615,41.153999999999996,-85.561,38.29
-73.615,41.153999999999996,-69.449,18.715999999999998
-73.615,41.153999999999996,-121.84899999999999,47.748000000000005
-73.615,41.153999999999996,-121.959,38.031
-73.615,41.153999999999996,-109.536,23.253
-73.615,41.153999999999996,-83.682,10.655999999999999
-73.615,41.153999999999996,-65.337,18.732
-73.615,41.153999999999996,-117.781,34.126
-73.615,41.153999999999996,-8.875,53.169
-73.615,41.153999999999996,-89.95100000000001,39.247
-73.615,41.153999999999996,9.369,49.148999999999994
-73.615,41.153999999999996,-64.956,18.562
-73.615,41.153999999999996,-62.515,18.067999999999998
-73.615,41.153999999999996,-75.51100000000001,43.185
-73.615,41.153999999999996,35.477,32.018
-73.615,41.153999999999996,-82.223,28.625
-73.615,41.153999999999996,-95.814,36.33
-73.615,41.153999999999996,13.479000000000001,52.931999999999995
-73.615,41.153999999999996,-83.991,36.351
-73.615,41.153999999999996,-93.845,36.469
-73.615,41.153999999999996,-63.181999999999995,45.468
-73.615,41.153999999999996,-75.449,45.537
-73.615,41.153999999999996,-70.98899999999999,47.318000000000005
-73.615,41.153999999999996,-64.465,46.187
-73.615,41.153999999999996,-73.569,45.784
-73.615,41.153999999999996,-122.641,49.323
-73.615,41.153999999999996,-79.385,44.128
-73.615,41.153999999999996,8.915,47.773999999999994
-81.6,24.926,-79.58800000000001,26.12
-81.6,24.926,-82.223,28.625
-58.227,-34.704,-77.094,39.574
-58.227,-34.704,-94.90299999999999,30.64
-96.693,47.534,-104.456,40.436
-96.693,47.534,-87.84200000000001,42.631
-119.531,37.293,-104.456,40.436
-119.531,37.293,-114.588,36.133
-119.531,37.293,-118.014,34.57
-119.531,37.293,-121.959,38.031
12.417,42.34,-73.615,41.153999999999996
12.417,42.34,-77.094,39.574
15.74,-3.977,4.8069999999999995,51.501999999999995
15.74,-3.977,10.199,4.01
-79.768,41.629,-81.75,41.68600000000001
-79.768,41.629,-78.832,41.297
-79.58800000000001,26.12,-78.775,26.166
-79.58800000000001,26.12,-81.75,41.68600000000001
-79.58800000000001,26.12,-104.456,40.436
-79.58800000000001,26.12,-76.473,25.791
-79.58800000000001,26.12,-73.615,41.153999999999996
-79.58800000000001,26.12,-81.6,24.926
-79.58800000000001,26.12,-78.493,26.930999999999997
-79.58800000000001,26.12,-75.797,23.936999999999998
-79.58800000000001,26.12,-75.88600000000001,25.474
-79.58800000000001,26.12,-94.90299999999999,30.64
-79.58800000000001,26.12,-76.473,26.851999999999997
-79.58800000000001,26.12,-87.84200000000001,42.631
-79.58800000000001,26.12,-76.986,27.241999999999997
-79.58800000000001,26.12,-83.91799999999999,30.66
-79.58800000000001,26.12,-73.569,45.784
-12.66,9.027000000000001,-16.421,13.562999999999999
-83.573,43.608999999999995,-81.75,41.68600000000001
-78.493,26.930999999999997,-79.58800000000001,26.12
-78.493,26.930999999999997,-79.493,27.138
8.905,50.044,7.438,9.011000000000001
8.905,50.044,-84.04700000000001,34.061
8.905,50.044,-70.342,42.607
8.905,50.044,-104.456,40.436
8.905,50.044,-96.397,33.494
8.905,50.044,51.941,25.435
8.905,50.044,-82.92299999999999,42.354
8.905,50.044,-73.615,41.153999999999996
8.905,50.044,50.077,40.779
8.905,50.044,-77.094,39.574
8.905,50.044,-94.90299999999999,30.64
8.905,50.044,39.26,22.131999999999998
8.905,50.044,-73.632,41.066
8.905,50.044,-118.014,34.57
8.905,50.044,-80.84899999999999,28.715
8.905,50.044,-79.818,26.322
8.905,50.044,-87.84200000000001,42.631
8.905,50.044,-121.84899999999999,47.748000000000005
8.905,50.044,-121.959,38.031
8.905,50.044,71.778,51.037
-96.57,43.97,-104.456,40.436
-96.57,43.97,-87.84200000000001,42.631
130.751,33.976,145.326,13.805
-84.65899999999999,41.63,-87.84200000000001,42.631
-105.23299999999999,44.581,-104.456,40.436
-80.93,19.487000000000002,-73.615,41.153999999999996
-80.93,19.487000000000002,-77.094,39.574
-80.93,19.487000000000002,-94.90299999999999,30.64
-102.852,20.869,-94.90299999999999,30.64
-102.852,20.869,-118.014,34.57
-102.852,20.869,-121.959,38.031
-117.22399999999999,48.033,-104.456,40.436
-117.22399999999999,48.033,-121.959,38.031
-75.797,23.936999999999998,-79.58800000000001,26.12
-75.88600000000001,25.474,-79.58800000000001,26.12
-42.74,-22.682,-46.11600000000001,-23.054000000000002
-42.74,-22.682,-94.90299999999999,30.64
-42.74,-22.682,-73.632,41.066
-42.74,-22.682,-79.818,26.322
-108.212,39.204,-104.456,40.436
-108.212,39.204,-94.90299999999999,30.64
-4.056,56.453,-73.615,41.153999999999996
-88.45100000000001,30.678,-94.90299999999999,30.64
-87.55,44.808,-81.75,41.68600000000001
-87.55,44.808,-87.84200000000001,42.631
-97.715,31.112,-94.90299999999999,30.64
-85.205,43.468,-81.75,41.68600000000001
-85.205,43.468,-104.456,40.436
-85.205,43.468,-73.615,41.153999999999996
-85.205,43.468,-94.90299999999999,30.64
-85.205,43.468,-87.84200000000001,42.631
-46.11600000000001,-23.054000000000002,-73.615,41.153999999999996
-46.11600000000001,-23.054000000000002,-42.74,-22.682
-46.11600000000001,-23.054000000000002,-77.094,39.574
-46.11600000000001,-23.054000000000002,-94.90299999999999,30.64
-46.11600000000001,-23.054000000000002,-73.632,41.066
-46.11600000000001,-23.054000000000002,-80.84899999999999,28.715
-46.11600000000001,-23.054000000000002,-79.818,26.322
-46.11600000000001,-23.054000000000002,-87.84200000000001,42.631
-79.896,36.162,-73.615,41.153999999999996
-79.896,36.162,-77.094,39.574
-79.896,36.162,-94.90299999999999,30.64
-79.896,36.162,-87.84200000000001,42.631
-81.699,35.492,-81.75,41.68600000000001
-81.699,35.492,-73.615,41.153999999999996
-81.699,35.492,-77.094,39.574
-81.699,35.492,-94.90299999999999,30.64
-81.699,35.492,-87.84200000000001,42.631
-110.95200000000001,47.803000000000004,-104.456,40.436
-90.213,14.972000000000001,-73.615,41.153999999999996
-90.213,14.972000000000001,-94.90299999999999,30.64
-106.889,38.889,-104.456,40.436
-106.889,38.889,-94.90299999999999,30.64
145.326,13.805,146.25799999999998,-16.81
145.326,13.805,142.153,43.292
145.326,13.805,130.751,33.976
145.326,13.805,133.532,34.726
145.326,13.805,114.524,22.514
145.326,13.805,-157.871,21.531
145.326,13.805,139.107,37.951
145.326,13.805,135.406,34.724000000000004
145.326,13.805,121.03200000000001,14.847000000000001
145.326,13.805,137.342,35.43
145.326,13.805,140.643,36.274
145.326,13.805,128.076,26.326
145.326,13.805,134.425,35.260999999999996
145.326,13.805,145.404,14.29
145.326,13.805,134.907,7.612
145.326,13.805,141.528,38.232
145.326,13.805,146.215,15.198
145.326,13.805,152.405,7.769
145.326,13.805,138.137,9.831
6.181,46.396,-73.615,41.153999999999996
6.181,46.396,-77.094,39.574
6.181,46.396,-73.569,45.784
50.077,40.779,58.601000000000006,38.644
50.077,40.779,8.905,50.044
10.647,54.05,-73.615,41.153999999999996
-106.697,40.801,-104.456,40.436
-106.697,40.801,-73.615,41.153999999999996
-106.697,40.801,-94.90299999999999,30.64
133.532,34.726,145.326,13.805
114.524,22.514,-73.615,41.153999999999996
114.524,22.514,145.326,13.805
114.524,22.514,140.643,36.274
114.524,22.514,-87.84200000000001,42.631
114.524,22.514,-121.959,38.031
114.524,22.514,107.086,11.364
114.524,22.514,104.65700000000001,1.5830000000000002
-111.97200000000001,47.011,-104.456,40.436
140.299,35.92,-157.871,21.531
140.299,35.92,-118.014,34.57
-157.871,21.531,-104.456,40.436
-157.871,21.531,-73.615,41.153999999999996
-157.871,21.531,145.326,13.805
-157.871,21.531,140.299,35.92
-157.871,21.531,-94.90299999999999,30.64
-157.871,21.531,-118.014,34.57
-157.871,21.531,171.453,7.107
-157.871,21.531,-156.494,21.254
-157.871,21.531,140.643,36.274
-157.871,21.531,-87.84200000000001,42.631
-157.871,21.531,-121.959,38.031
-157.871,21.531,-122.641,49.323
-102.696,33.145,-94.90299999999999,30.64
-73.513,41.111000000000004,-87.84200000000001,42.631
-97.42399999999999,26.38,-94.90299999999999,30.64
-86.626,35.061,-104.456,40.436
-86.626,35.061,-77.094,39.574
-86.626,35.061,-94.90299999999999,30.64
-86.626,35.061,-87.84200000000001,42.631
-95.771,16.292,-94.90299999999999,30.64
-77.094,39.574,-106.34899999999999,35.067
-77.094,39.574,0.38799999999999996,6.007999999999999
-77.094,39.574,-73.67,43.247
-77.094,39.574,5.273,52.513999999999996
-77.094,39.574,-84.04700000000001,34.061
-77.094,39.574,-97.45,30.324
-77.094,39.574,-72.473,42.56399999999999
-77.094,39.574,-86.464,36.207
-77.094,39.574,-70.342,42.607
-77.094,39.574,4.8069999999999995,51.501999999999995
-77.094,39.574,-72.589,44.786
-77.094,39.574,-78.554,43.567
-77.094,39.574,-80.533,34.564
-77.094,39.574,2.9160000000000004,49.021
-77.094,39.574,-79.40100000000001,33.497
-77.094,39.574,-81.75,41.68600000000001
-77.094,39.574,-80.906,35.356
-77.094,39.574,-82.82,40.663000000000004
-77.094,39.574,-81.322,38.621
-77.094,39.574,-86.796,21.06
-77.094,39.574,-84.447,39.080999999999996
-77.094,39.574,-83.699,40.503
-77.094,39.574,-104.456,40.436
-77.094,39.574,-96.397,33.494
-77.094,39.574,-82.92299999999999,42.354
-77.094,39.574,55.607,25.421
-77.094,39.574,-73.615,41.153999999999996
-77.094,39.574,-58.227,-34.704
-77.094,39.574,12.417,42.34
-77.094,39.574,8.905,50.044
-77.094,39.574,-80.93,19.487000000000002
-77.094,39.574,-46.11600000000001,-23.054000000000002
-77.094,39.574,-79.896,36.162
-77.094,39.574,-81.699,35.492
-77.094,39.574,6.181,46.396
-77.094,39.574,-86.626,35.061
-77.094,39.574,-94.90299999999999,30.64
-77.094,39.574,-85.824,40.195
-77.094,39.574,-81.48,30.823
-77.094,39.574,-73.632,41.066
-77.094,39.574,48.614,29.377
-77.094,39.574,-114.588,36.133
-77.094,39.574,-118.014,34.57
-77.094,39.574,-73.788,41.295
-77.094,39.574,-0.10300000000000001,51.795
-77.094,39.574,-94.524,39.496
-77.094,39.574,-80.84899999999999,28.715
-77.094,39.574,-98.454,19.727
-77.094,39.574,-71.06,43.553999999999995
-77.094,39.574,-79.818,26.322
-77.094,39.574,-89.764,30.655
-77.094,39.574,12.31,48.589
-77.094,39.574,140.643,36.274
-77.094,39.574,-87.84200000000001,42.631
-77.094,39.574,-75.669,37.491
-77.094,39.574,-122.33,45.981
-77.094,39.574,116.97399999999999,40.133
-77.094,39.574,-79.722,40.819
-77.094,39.574,-86.645,30.789
-77.094,39.574,-78.973,9.118
-77.094,39.574,-71.03399999999999,42.22
-77.094,39.574,-69.84899999999999,44.076
-77.094,39.574,-78.646,36.461999999999996
-77.094,39.574,-76.867,37.841
-77.094,39.574,-79.96,37.542
-77.094,39.574,-77.454,43.198
-77.094,39.574,-116.65,33.222
-77.094,39.574,-98.117,29.889
-77.094,39.574,-80.671,32.211999999999996
-77.094,39.574,-85.561,38.29
-77.094,39.574,-121.84899999999999,47.748000000000005
-77.094,39.574,-121.959,38.031
-77.094,39.574,-65.337,18.732
-77.094,39.574,-111.963,41.313
-77.094,39.574,-121.318,39.159
-77.094,39.574,-64.956,18.562
-77.094,39.574,-75.51100000000001,43.185
-77.094,39.574,-82.223,28.625
-77.094,39.574,-95.814,36.33
-77.094,39.574,-83.991,36.351
-77.094,39.574,-75.449,45.537
-77.094,39.574,-73.569,45.784
-77.094,39.574,-79.385,44.128
-77.094,39.574,8.915,47.773999999999994
-94.90299999999999,30.64,-106.34899999999999,35.067
-94.90299999999999,30.64,-99.59,17.261
-94.90299999999999,30.64,-96.71799999999999,32.018
-94.90299999999999,30.64,-92.25,31.545
-94.90299999999999,30.64,-101.86399999999999,22.175
-94.90299999999999,30.64,-101.51,35.365
-94.90299999999999,30.64,5.273,52.513999999999996
-94.90299999999999,30.64,-106.78200000000001,39.372
-94.90299999999999,30.64,-84.04700000000001,34.061
-94.90299999999999,30.64,-69.359,12.835
-94.90299999999999,30.64,-97.45,30.324
-94.90299999999999,30.64,-82.23700000000001,35.726
-94.90299999999999,30.64,-86.59,33.938
-94.90299999999999,30.64,-101.135,21.655
-94.90299999999999,30.64,-86.464,36.207
-94.90299999999999,30.64,-73.579,5.169
-94.90299999999999,30.64,-67.781,12.218
-94.90299999999999,30.64,-70.342,42.607
-94.90299999999999,30.64,-93.368,30.584
-94.90299999999999,30.64,-97.044,26.511
-94.90299999999999,30.64,-90.583,30.888
-94.90299999999999,30.64,-76.44800000000001,39.292
-94.90299999999999,30.64,-87.848,17.898
-94.90299999999999,30.64,-80.533,34.564
-94.90299999999999,30.64,-66.985,11.005
-94.90299999999999,30.64,2.9160000000000004,49.021
-94.90299999999999,30.64,-79.40100000000001,33.497
-94.90299999999999,30.64,-91.51899999999999,42.474
-94.90299999999999,30.64,-81.75,41.68600000000001
-94.90299999999999,30.64,-95.94,30.98
-94.90299999999999,30.64,-80.906,35.356
-94.90299999999999,30.64,-91.666,19.089000000000002
-94.90299999999999,30.64,-82.82,40.663000000000004
-94.90299999999999,30.64,-104.50200000000001,39.343
-94.90299999999999,30.64,-97.169,28.283
-94.90299999999999,30.64,-81.322,38.621
-94.90299999999999,30.64,-86.796,21.06
-94.90299999999999,30.64,-105.941,29.171
-94.90299999999999,30.64,-84.447,39.080999999999996
-94.90299999999999,30.64,-86.87700000000001,20.87
-94.90299999999999,30.64,-96.75299999999999,33.411
-94.90299999999999,30.64,-76.39699999999999,39.42
-94.90299999999999,30.64,-104.456,40.436
-94.90299999999999,30.64,-96.397,33.494
-94.90299999999999,30.64,-104.214,24.206
-94.90299999999999,30.64,-100.87899999999999,29.623
-94.90299999999999,30.64,-93.439,41.888999999999996
-94.90299999999999,30.64,-82.92299999999999,42.354
-94.90299999999999,30.64,-106.863,40.07
-94.90299999999999,30.64,-105.963,32.345
-94.90299999999999,30.64,-73.615,41.153999999999996
-94.90299999999999,30.64,-58.227,-34.704
-94.90299999999999,30.64,-79.58800000000001,26.12
-94.90299999999999,30.64,8.905,50.044
-94.90299999999999,30.64,-80.93,19.487000000000002
-94.90299999999999,30.64,-102.852,20.869
-94.90299999999999,30.64,-42.74,-22.682
-94.90299999999999,30.64,-108.212,39.204
-94.90299999999999,30.64,-88.45100000000001,30.678
-94.90299999999999,30.64,-97.715,31.112
-94.90299999999999,30.64,-85.205,43.468
-94.90299999999999,30.64,-46.11600000000001,-23.054000000000002
-94.90299999999999,30.64,-79.896,36.162
-94.90299999999999,30.64,-81.699,35.492
-94.90299999999999,30.64,-90.213,14.972000000000001
-94.90299999999999,30.64,-106.889,38.889
-94.90299999999999,30.64,-106.697,40.801
-94.90299999999999,30.64,-157.871,21.531
-94.90299999999999,30.64,-102.696,33.145
-94.90299999999999,30.64,-97.42399999999999,26.38
-94.90299999999999,30.64,-86.626,35.061
-94.90299999999999,30.64,-95.771,16.292
-94.90299999999999,30.64,-77.094,39.574
-94.90299999999999,30.64,-97.056,38.083
-94.90299999999999,30.64,-85.824,40.195
-94.90299999999999,30.64,-89.46,32.518
-94.90299999999999,30.64,-81.48,30.823
-94.90299999999999,30.64,-114.588,36.133
